Frequency (Hz)	Level (dB)
17404.884338	-110.957901
17405.557251	-111.706070
17406.230164	-111.057594
17406.903076	-111.617340
17407.575989	-112.459167
17408.248901	-113.509926
17408.921814	-113.439064
17409.594727	-115.028145
17410.267639	-118.778358
17410.940552	-119.369034
17411.613464	-117.898468
17412.286377	-119.443321
17412.959290	-119.780304
17413.632202	-117.952103
17414.305115	-119.394234
17414.978027	-118.418335
17415.650940	-115.178856
17416.323853	-114.296776
17416.996765	-113.895348
17417.669678	-113.257507
17418.342590	-116.101463
17419.015503	-113.023659
17419.688416	-110.783234
17420.361328	-110.753700
17421.034241	-110.858086
17421.707153	-110.886665
17422.380066	-111.407928
17423.052979	-111.520012
17423.725891	-109.965576
17424.398804	-110.454521
17425.071716	-110.483627
17425.744629	-110.602791
17426.417542	-111.215424
17427.090454	-111.401970
17427.763367	-111.923004
17428.436279	-112.153488
17429.109192	-111.664047
17429.782104	-111.966866
17430.455017	-112.758629
17431.127930	-113.441978
17431.800842	-113.309082
17432.473755	-113.575027
17433.146667	-114.126083
17433.819580	-114.715248
17434.492493	-114.410347
17435.165405	-113.644508
17435.838318	-115.167961
17436.511230	-115.951019
17437.184143	-115.012169
17437.857056	-114.903641
17438.529968	-116.150627
17439.202881	-116.776314
17439.875793	-116.919510
17440.548706	-118.565445
17441.221619	-121.597801
17441.894531	-122.111862
17442.567444	-124.387718
17443.240356	-126.478714
17443.913269	-123.935318
17444.586182	-120.713493
17445.259094	-118.434792
17445.932007	-118.695953
17446.604919	-120.107056
17447.277832	-120.968697
17447.950745	-120.419083
17448.623657	-120.603714
17449.296570	-122.463432
17449.969482	-123.059311
17450.642395	-119.870239
17451.315308	-119.021278
17451.988220	-123.011520
17452.661133	-121.575958
17453.334045	-118.161469
17454.006958	-118.499313
17454.679871	-115.668770
17455.352783	-114.730644
17456.025696	-116.454742
17456.698608	-115.599373
17457.371521	-115.651085
17458.044434	-116.038521
17458.717346	-115.434143
17459.390259	-114.553291
17460.063171	-114.447868
17460.736084	-116.727486
17461.408997	-117.651375
17462.081909	-115.443825
17462.754822	-116.164047
17463.427734	-117.010918
17464.100647	-116.655563
17464.773560	-116.863029
17465.446472	-117.802544
17466.119385	-117.062798
17466.792297	-116.056274
17467.465210	-114.783035
17468.138123	-114.590561
17468.811035	-115.435951
17469.483948	-113.695503
17470.156860	-113.555161
17470.829773	-113.140640
17471.502686	-112.569885
17472.175598	-112.425102
17472.848511	-112.420090
17473.521423	-111.712875
17474.194336	-111.567070
17474.867249	-111.586784
17475.540161	-111.035019
17476.213074	-112.009239
17476.885986	-112.177956
17477.558899	-112.745728
17478.231812	-113.467346
17478.904724	-114.261513
17479.577637	-114.842697
17480.250549	-114.487564
17480.923462	-114.700645
17481.596375	-115.206635
17482.269287	-116.965202
17482.942200	-115.972794
17483.615112	-116.240517
17484.288025	-119.615334
17484.960938	-120.509636
17485.633850	-121.616096
17486.306763	-123.410843
17486.979675	-123.747810
17487.652588	-121.910950
17488.325500	-121.734764
17488.998413	-120.519920
17489.671326	-118.650856
17490.344238	-117.424751
17491.017151	-116.163811
17491.690063	-115.509880
17492.362976	-115.594704
17493.035889	-114.335686
17493.708801	-113.823341
17494.381714	-114.722466
17495.054626	-113.504868
17495.727539	-114.061134
17496.400452	-113.311012
17497.073364	-113.810677
17497.746277	-114.251900
17498.419189	-112.475250
17499.092102	-112.488503
17499.765015	-112.834534
17500.437927	-113.010513
17501.110840	-113.367477
17501.783752	-112.703209
17502.456665	-112.314384
17503.129578	-111.982201
17503.802490	-111.057793
17504.475403	-110.308922
17505.148315	-109.928963
17505.821228	-109.811188
17506.494141	-109.710098
17507.167053	-109.955040
17507.839966	-109.295998
17508.512878	-109.438644
17509.185791	-109.312309
17509.858704	-109.128410
17510.531616	-109.244392
17511.204529	-109.778908
17511.877441	-109.952644
17512.550354	-110.001488
17513.223267	-110.246323
17513.896179	-110.397942
17514.569092	-110.151894
17515.242004	-110.755989
17515.914917	-112.789001
17516.587830	-113.041428
17517.260742	-113.555878
17517.933655	-114.883598
17518.606567	-116.160042
17519.279480	-116.044662
17519.952393	-120.119392
17520.625305	-124.499771
17521.298218	-122.397331
17521.971130	-122.986038
17522.644043	-119.160583
17523.316956	-116.728409
17523.989868	-114.796478
17524.662781	-112.812721
17525.335693	-111.985397
17526.008606	-111.653908
17526.681519	-112.177048
17527.354431	-112.130997
17528.027344	-111.609200
17528.700256	-112.370560
17529.373169	-113.084633
17530.046082	-113.200340
17530.718994	-114.137634
17531.391907	-115.898575
17532.064819	-118.242096
17532.737732	-120.787010
17533.410645	-122.169334
17534.083557	-122.992607
17534.756470	-124.345924
17535.429382	-121.189751
17536.102295	-120.942657
17536.775208	-120.346832
17537.448120	-117.722687
17538.121033	-116.142609
17538.793945	-115.697144
17539.466858	-114.253105
17540.139771	-113.475349
17540.812683	-113.697884
17541.485596	-112.761238
17542.158508	-112.331596
17542.831421	-112.311722
17543.504333	-112.375275
17544.177246	-112.428154
17544.850159	-112.254715
17545.523071	-112.935539
17546.195984	-112.943954
17546.868896	-113.258583
17547.541809	-114.494568
17548.214722	-115.206833
17548.887634	-113.164207
17549.560547	-115.072510
17550.233459	-116.064247
17550.906372	-116.956863
17551.579285	-117.251678
17552.252197	-116.323692
17552.925110	-117.157990
17553.598022	-114.992279
17554.270935	-114.341034
17554.943848	-114.245934
17555.616760	-113.442879
17556.289673	-114.867012
17556.962585	-116.444176
17557.635498	-115.967606
17558.308411	-116.739891
17558.981323	-115.952171
17559.654236	-116.723373
17560.327148	-117.273613
17561.000061	-115.752747
17561.672974	-115.947403
17562.345886	-116.936989
17563.018799	-117.565254
17563.691711	-118.025856
17564.364624	-117.717987
17565.037537	-118.296265
17565.710449	-118.641922
17566.383362	-116.227501
17567.056274	-117.901001
17567.729187	-116.353020
17568.402100	-116.144539
17569.075012	-115.094368
17569.747925	-113.713501
17570.420837	-115.710762
17571.093750	-115.089767
17571.766663	-114.658363
17572.439575	-115.911430
17573.112488	-114.387749
17573.785400	-114.918213
17574.458313	-116.275246
17575.131226	-115.243362
17575.804138	-116.866501
17576.477051	-117.374901
17577.149963	-116.921928
17577.822876	-120.024323
17578.495789	-119.831482
17579.168701	-120.437500
17579.841614	-122.938408
17580.514526	-120.366547
17581.187439	-119.629257
17581.860352	-119.995895
17582.533264	-119.848335
17583.206177	-120.939178
17583.879089	-116.379196
17584.552002	-116.493591
17585.224915	-118.472794
17585.897827	-114.860985
17586.570740	-115.242462
17587.243652	-114.230583
17587.916565	-112.932457
17588.589478	-113.234123
17589.262390	-111.558990
17589.935303	-111.642265
17590.608215	-111.383743
17591.281128	-110.229042
17591.954041	-110.765991
17592.626953	-110.843002
17593.299866	-111.505707
17593.972778	-111.526352
17594.645691	-111.069405
17595.318604	-111.849144
17595.991516	-111.628815
17596.664429	-110.603348
17597.337341	-111.529800
17598.010254	-112.226578
17598.683167	-112.277657
17599.356079	-111.850456
17600.028992	-112.905067
17600.701904	-113.646736
17601.374817	-112.327759
17602.047729	-112.738907
17602.720642	-114.673012
17603.393555	-114.346069
17604.066467	-114.009003
17604.739380	-115.207123
17605.412292	-115.138702
17606.085205	-115.576744
17606.758118	-116.843422
17607.431030	-119.290359
17608.103943	-120.973557
17608.776855	-119.678780
17609.449768	-120.231636
17610.122681	-120.173119
17610.795593	-116.015984
17611.468506	-114.241524
17612.141418	-111.765755
17612.814331	-111.361145
17613.487244	-111.718666
17614.160156	-111.081360
17614.833069	-110.819275
17615.505981	-111.474297
17616.178894	-110.644142
17616.851807	-110.593277
17617.524719	-111.428650
17618.197632	-112.210266
17618.870544	-113.332405
17619.543457	-116.000931
17620.216370	-115.088173
17620.889282	-114.793190
17621.562195	-115.093399
17622.235107	-112.302330
17622.908020	-110.673828
17623.580933	-109.199036
17624.253845	-108.803337
17624.926758	-107.813553
17625.599670	-106.836174
17626.272583	-105.699341
17626.945496	-105.567345
17627.618408	-105.067421
17628.291321	-104.570908
17628.964233	-104.300621
17629.637146	-104.421814
17630.310059	-104.261726
17630.982971	-104.217407
17631.655884	-104.320877
17632.328796	-104.612419
17633.001709	-104.990707
17633.674622	-105.021034
17634.347534	-105.210991
17635.020447	-105.468239
17635.693359	-105.952049
17636.366272	-106.866432
17637.039185	-107.873222
17637.712097	-108.316902
17638.385010	-109.757774
17639.057922	-109.870155
17639.730835	-110.921997
17640.403748	-112.561340
17641.076660	-114.389633
17641.749573	-116.215538
17642.422485	-117.725754
17643.095398	-116.518578
17643.768311	-113.705078
17644.441223	-111.266792
17645.114136	-109.614281
17645.787048	-108.072212
17646.459961	-107.313095
17647.132874	-106.229507
17647.805786	-105.378799
17648.478699	-105.422806
17649.151611	-105.194038
17649.824524	-104.448700
17650.497437	-104.213409
17651.170349	-104.142082
17651.843262	-103.521423
17652.516174	-103.665749
17653.189087	-103.759300
17653.862000	-104.210823
17654.534912	-104.397316
17655.207825	-104.338440
17655.880737	-105.094086
17656.553650	-105.157448
17657.226563	-105.198814
17657.899475	-105.577980
17658.572388	-106.365929
17659.245300	-107.161247
17659.918213	-108.245911
17660.591125	-108.880981
17661.264038	-110.231689
17661.936951	-110.567314
17662.609863	-110.828766
17663.282776	-112.848587
17663.955688	-114.010040
17664.628601	-114.842720
17665.301514	-116.835602
17665.974426	-118.017227
17666.647339	-117.908539
17667.320251	-117.736588
17667.993164	-117.226212
17668.666077	-116.334900
17669.338989	-116.911705
17670.011902	-114.051048
17670.684814	-114.098328
17671.357727	-113.485321
17672.030640	-113.958321
17672.703552	-114.549667
17673.376465	-114.276649
17674.049377	-113.208023
17674.722290	-113.394386
17675.395203	-113.264702
17676.068115	-113.200424
17676.741028	-113.188759
17677.413940	-114.206009
17678.086853	-113.095932
17678.759766	-114.082138
17679.432678	-114.083748
17680.105591	-113.499680
17680.778503	-113.484947
17681.451416	-114.359177
17682.124329	-114.334694
17682.797241	-114.434937
17683.470154	-114.452271
17684.143066	-113.674820
17684.815979	-113.667961
17685.488892	-113.112114
17686.161804	-112.185425
17686.834717	-110.716209
17687.507629	-109.542900
17688.180542	-109.457169
17688.853455	-108.626122
17689.526367	-107.571960
17690.199280	-107.302742
17690.872192	-106.654884
17691.545105	-106.626694
17692.218018	-106.248398
17692.890930	-105.901016
17693.563843	-106.224686
17694.236755	-106.047256
17694.909668	-105.517502
17695.582581	-105.981361
17696.255493	-105.795448
17696.928406	-106.020966
17697.601318	-106.311623
17698.274231	-106.124565
17698.947144	-105.848602
17699.620056	-106.214722
17700.292969	-106.218056
17700.965881	-106.210060
17701.638794	-106.318459
17702.311707	-107.183899
17702.984619	-106.293304
17703.657532	-106.446648
17704.330444	-106.854202
17705.003357	-105.797379
17705.676270	-105.674850
17706.349182	-105.851006
17707.022095	-105.358208
17707.695007	-105.466599
17708.367920	-105.604385
17709.040833	-105.323853
17709.713745	-105.345634
17710.386658	-105.140923
17711.059570	-105.202065
17711.732483	-105.119354
17712.405396	-105.231659
17713.078308	-105.787079
17713.751221	-105.494751
17714.424133	-106.080429
17715.097046	-105.982384
17715.769958	-105.930122
17716.442871	-106.487541
17717.115784	-106.892937
17717.788696	-107.213341
17718.461609	-107.905746
17719.134521	-107.807220
17719.807434	-107.591141
17720.480347	-107.912331
17721.153259	-108.883232
17721.826172	-109.293434
17722.499084	-109.861565
17723.171997	-110.103424
17723.844910	-110.379341
17724.517822	-110.541939
17725.190735	-110.780731
17725.863647	-111.312958
17726.536560	-111.045425
17727.209473	-111.507561
17727.882385	-111.367508
17728.555298	-110.413620
17729.228210	-109.836304
17729.901123	-109.226608
17730.574036	-108.493721
17731.246948	-108.137398
17731.919861	-107.885612
17732.592773	-107.720146
17733.265686	-107.285614
17733.938599	-106.282097
17734.611511	-106.104919
17735.284424	-105.947861
17735.957336	-105.955437
17736.630249	-105.625404
17737.303162	-105.939819
17737.976074	-106.343430
17738.648987	-106.664429
17739.321899	-106.470215
17739.994812	-106.781708
17740.667725	-106.896721
17741.340637	-107.298752
17742.013550	-108.010429
17742.686462	-107.837013
17743.359375	-108.442780
17744.032288	-108.988564
17744.705200	-110.110649
17745.378113	-110.265480
17746.051025	-109.509743
17746.723938	-109.744896
17747.396851	-110.365730
17748.069763	-111.488556
17748.742676	-112.903725
17749.415588	-113.193626
17750.088501	-114.261971
17750.761414	-114.439125
17751.434326	-116.017418
17752.107239	-114.612434
17752.780151	-113.943069
17753.453064	-114.614822
17754.125977	-113.864189
17754.798889	-115.190865
17755.471802	-113.556015
17756.144714	-113.109299
17756.817627	-113.879845
17757.490540	-113.178749
17758.163452	-112.500145
17758.836365	-112.925690
17759.509277	-113.448860
17760.182190	-113.337372
17760.855103	-113.728165
17761.528015	-113.673180
17762.200928	-113.983185
17762.873840	-113.543060
17763.546753	-114.223053
17764.219666	-115.657997
17764.892578	-116.317299
17765.565491	-117.287064
17766.238403	-116.842133
17766.911316	-119.044106
17767.584229	-118.218575
17768.257141	-119.385689
17768.930054	-117.821877
17769.602966	-118.737526
17770.275879	-118.007149
17770.948792	-116.716507
17771.621704	-117.328232
17772.294617	-117.544601
17772.967529	-114.590378
17773.640442	-113.296631
17774.313354	-113.304703
17774.986267	-114.038689
17775.659180	-113.473122
17776.332092	-113.204117
17777.005005	-113.868874
17777.677917	-114.379196
17778.350830	-112.834320
17779.023743	-114.285400
17779.696655	-115.209984
17780.369568	-114.867142
17781.042480	-115.249565
17781.715393	-115.868797
17782.388306	-117.120728
17783.061218	-118.313560
17783.734131	-118.001350
17784.407043	-119.515358
17785.079956	-116.828201
